2824,"Mutant Species",1995,4,"Southern Star Studios"
2837,"My Family",1995,4,"American Playhouse"
2850,"My Teachers Wife",1995,4,"Savoy Pictures"
2865,"Naked Souls",1995,4,"Mr. E Productions, Inc."
2873,"Nature of the Beast",1995,4,"Itasca Pictures"
2878,"Nemesis 2: Nebula",1995,4,"Filmwerks"
2881,"Net, The",1995,3,"Columbia Pictures Corporation"
2886,"Never Talk to Strangers",1995,4,"Never Talk To Strangers Productions"
2892,"New Jersey Drive",1995,4,"40 Acres & a Mule Filmworks"
2908,"Nick of Time",1995,4,"Paramount Pictures"
2912,"Night Eyes 4",1995,4,"Royal Oaks Entertainment"
2915,"Night Hunter",1995,4,"Amritraj Premiere Entertainment"
2922,"Night Watch",1995,4,"New Line Cinema"
2927,"Nine Months",1995,3,"1492 Pictures"
2936,"No Exit",1995,4,"New City Releasing"
2946,"No Way Back",1995,4,"First Look Pictures Releasing"
2959,"Not Like Us",1995,4,"Concorde-New Horizons"
2960,"Not of This Earth",1995,4,"Concorde-New Horizons"
2968,"Now and Then",1995,3,"First Independent Films, Ltd."
3010,"Once in a Blue Moon",1995,2,"Ark Films Inc."
3026,"One Tough Bastard",1995,4,"Live Entertainment"
3037,"Operation Dumbo Drop",1995,2,"Interscope Communications"
3057,"Othello",1995,4,"Castle Rock Entertainment"
3069,"Out of Annies Past",1995,4,"MTE"
3074,"Out There",1995,3,"IRS Media"
3076,"Out-of-Sync",1995,4,"Black Entertainment Television (BET)"
3078,"Outbreak",1995,4,"Punch Productions"
3105,"Palookaville",1995,4,"Playhouse International Pictures"
3112,"Panther",1995,4,"Gramercy Pictures"
3152,"Perez Family, The",1995,4,"Samuel Goldwyn Company"
3176,"Pharaohs Army",1995,3,"Cicada Films"
3182,"Phoenix and the Magic Carpet, The",1995,2,"Magic Carpet Films Ltd."
3192,"Picture Bride",1995,3,"Cecile Films"
3201,"Piranha",1995,4,"Concorde-New Horizons"
3216,"Playback",1995,4,"Playboy Entertainment Group Inc."
3233,"Point Dume",1995,4,"Wildcat Entertainment"
3236,"Poison Ivy II",1995,4,"New Line Cinema"
3255,"Powder",1995,3,"Buena Vista Pictures"
3256,"Powderburn",1995,4,"Rojak Films"
3259,"Power of Attorney",1995,4,"Cinevu Films"
3260,"Power Within, The",1995,3,"PM Entertainment Group Inc."
3266,"Prehysteria! 3",1995,2,"Full Moon Entertainment"
3292,"Private Obsession",1995,4,"Via Lido Films"
3300,"Project Shadowchaser III",1995,4,"EGM Film International"
3308,"Prophecy, The",1995,4,"First Look Pictures Releasing"
3314,"Proteus",1995,4,"Metrodome Films"
3328,"Pure Race",1995,4,"Cornerstone Films of America"
3348,"Rage",1995,4,"PM Entertainment Group Inc."
3350,"Raging Angels",1995,4,"Chako Films International"
3359,"Ranger, the Cook and a Hole in the Sky, The",1995,2,"Signboard Hill Productions"
3378,"Raw Target",1995,4,"Davian Productions International"
3386,"Reason to Believe, A",1995,4,"Pioneer Pictures Corporation"
3408,"Redwood Curtain",1995,2,"Chris/Rose Productions"
3411,"Reggae Movie, The",1995,3,"Trimedia Productions, Inc"
3434,"Restoration",1995,4,"Avenue Pictures Productions"
3450,"Richard III",1995,4,"Bayly/Paré Productions"
3485,"Rob Roy",1995,4,"Talisman Production"
3525,"Rude",1995,4,"Conquering Lion Productions"
3535,"Run of the Country, The",1995,4,"129 Productions"
3550,"Sabrina",1995,2,"Constellation Films"
3552,"Safe",1995,4,"American Playhouse"
3569,"Savage",1995,4,"Conquistador Entertainment"
3577,"Sawbones",1995,4,"Concorde-New Horizons"
3583,"Scarlet Letter, The",1995,4,"Allied Stars"
3594,"Scoring",1995,4,"New City Releasing"
3605,"Se7en",1995,4,"New Line Cinema"
3610,"Search and Destroy",1995,4,"Autumn Pictures"
3635,"Seduction of Innocence",1995,4,"Artist View Entertainment"
3640,"Senior Trip",1995,4,"1992 Number Four Limited Partnership"
3641,"Sense and Sensibility",1995,2,"Columbia Pictures Corporation"
3645,"Sentinel 2099",1995,3,"Jupiter Entertainment"
3647,"Serial Killer",1995,4,"Inferno Productions"
3650,"Serpents Lair",1995,4,"Castel Films"
3654,"Set Up, The",1995,4,"Metro-Goldwyn-Mayer (MGM)"
3721,"Shootfighter II",1995,4,"ANA Productions"
3728,"Show, The",1995,4,"Rysher Entertainment"
3730,"Showgirls",1995,5,"Carolco Pictures"
3750,"Silver Strand",1995,4,"MGM Television"
3763,"Sinful Intrigue",1995,4,"Contact Films"
3769,"Sirens Kiss",1995,4,"Axis Films International"
3781,"Skateboard Kid 2, The",1995,2,"Concorde-New Horizons"
3785,"Skinner",1995,4,"5 Kidd Productions"
3794,"Skyscraper",1995,4,"PM Entertainment Group Inc."
3797,"Slam Dunk Ernest",1995,2,"Emshell Producers"
3818,"Smoke",1995,4,"Eurospace"
3840,"Soldier Boyz",1995,4,"Motion Picture Corporation of America (MPCA)"
3844,"Solitaire for 2",1995,4,"Solitaire Production"
3852,"Someone Elses America",1995,4,"Intrinsica Films"
3856,"Something to Talk About",1995,4,"Spring Creek Productions"
3897,"Species",1995,4,"Metro-Goldwyn-Mayer (MGM)"
3930,"Star Hunter",1995,4,"Concorde"
3955,"Steal Big, Steal Little",1995,3,"Chicago Pacific Entertainment"
3960,"Steel Frontier",1995,4,"PM Entertainment Group Inc."
3984,"Strange Days",1995,4,"Lightstorm Entertainment"
3991,"Stranger, The",1995,4,"Kings Road Entertainment"
3996,"Street Fighter II: The Animated Movie",1995,3,"Capcom Entertainment"
3998,"Street Law",1995,4,"Jungle Law Productions, Ltd."
4009,"Stuart Saves His Family",1995,3,"Constellation"
4023,"Sudden Death",1995,4,"Imperial Entertainment"
4027,"Sugartime",1995,4,"Home Box Office (HBO)"
4056,"Suspect Device",1995,4,"Concorde-New Horizons"
4097,"Takeover, The",1995,4,"Artist View Entertainment"
4101,"Tales from the Hood",1995,4,"40 Acres & a Mule Filmworks"
4110,"Tank Girl",1995,4,"Metro-Goldwyn-Mayer (MGM)"
4113,"Target of Seduction",1995,4,"HollyDream Productions"
4116,"Tashunga",1995,4,"AFCL Productions"
4136,"Terminal Virus",1995,4,"Concorde-New Horizons"
4139,"Terrified",1995,4,"A-Pix Entertainment Inc."
4153,"Theodore Rex",1995,2,"J&M Entertainment"
4168,"Things to Do in Denver When Youre Dead",1995,4,"Buena Vista Pictures"
4189,"Three Wishes",1995,2,"Rysher Entertainment"
4199,"Tie That Binds, The",1995,4,"Hollywood Pictures"
4200,"Tie-died: Rock n Rolls Most Deadicated Fans",1995,4,"Arrowhead Entertainment"
4221,"Tin Soldier",1995,2,"Republic Pictures Corporation"
4230,"To the Limit",1995,4,"PM Entertainment Group Inc."
4232,"To Wong Foo, Thanks for Everything, Julie Newmar",1995,3,"Amblin Entertainment"
4236,"Tom and Huck",1995,2,"Painted Fence Productions"
4240,"Tommy Boy",1995,3,"Paramount Pictures"
4253,"Trade Off",1995,4,"Gibraltar Entertainment"
4279,"Trinità & Bambino... e adesso tocca a noi",1995,2,"Motion Picture Corporation of America (MPCA)"
4292,"True Crime",1995,3,"Trimark Pictures"
4298,"Truman",1995,2,"Home Box Office (HBO)"
4308,"Tuskegee Airmen, The",1995,3,"Home Box Office (HBO)"
4311,"Twelve Monkeys",1995,4,"Atlas Entertainment"
4316,"Twisted Love",1995,4,"Concorde-New Horizons"
4318,"Two Bits & Pepper",1995,2,"PM Entertainment Group Inc."
4322,"Two Deaths",1995,4,"British Screen Productions"
4325,"Two Guys Talkin About Girls",1995,4,"Pro Filmworks"
4355,"Under Siege 2: Dark Territory",1995,4,"Regency Enterprises"
4360,"Undercover Heat",1995,4,"Axis Films International/Davis Joint Venture"
4378,"Unzipped",1995,4,"Hachette Fillpacchi Productions"
4379,"Uomo delle stelle, L",1995,4,"Sciarlò [it]"
4397,"Vampire in Brooklyn",1995,4,"Paramount Pictures"
4415,"Venus Rising",1995,4,"Cyberfilms, Inc."
4425,"Victory",1995,4,"Telescope Films"
4428,"Viking Sagas, The",1995,4,"Justin Pictures"
4430,"Village of the Damned",1995,4,"Alphaville Films"
4437,"Virtual Desire",1995,4,"Midnight Kiss Production, Inc."
4443,"Virtuosity",1995,4,"Paramount Pictures"
4446,"Visitors of the Night",1995,2,"Ann Daniel Films"
4452,"Voices",1995,4,"Applause Films"
4457,"Voodoo",1995,4,"Planet Productions"
4475,"Walk in the Clouds, A",1995,3,"20th Century Fox"
4499,"Wasp Woman, The",1995,4,"Concorde-New Horizons"
4506,"Waterworld",1995,3,"Davis Entertainment"
4524,"Welcome to the Dollhouse",1995,4,"Suburban Pictures"
4531,"Wharf Rat, The",1995,4,"All Media Inc."
4546,"When Night Is Falling",1995,4,"Crucial Pictures"
4558,"While You Were Sleeping",1995,2,"Caravan Pictures"
4560,"White Mans Burden",1995,4,"A Band Apart"
4565,"White Wolves II: Legend of the Wild",1995,2,"Concorde-New Horizons"
4581,"Wigstock: The Movie",1995,4,"Samuel Goldwyn Company"
4584,"Wild Bill",1995,4,"The Zanuck Company"
4601,"Windrunner",1995,2,"Leucadia Film Corporation"
4620,"Witchboard III: The Possession",1995,4,"Telescene Film Group Productions"
4621,"Witchcraft 7: Judgement Hour",1995,4,"Vista Street Entertainment"
4637,"Wolves, The",1995,3,"Courier Film Studios"
4660,"Wrong Woman, The",1995,3,"The Image Organization"
4673,"Yao a yao yao dao waipo qiao",1995,4,"Alpha Films"
4683,"Young Poisoners Handbook, The",1995,4,"Eurimages Fund of the Council of Europe"
4700,"Zooman",1995,4,"Logo Entertainment"
15,"2 Days in the Valley",1996,4,"Metro-Goldwyn-Mayer (MGM)"
66,"Adrenalin: Fear the Rush",1996,4,"Filmwerks"
88,"Alaska",1996,2,"Castle Rock Entertainment"
89,"Albino Alligator",1996,4,"Miramax Films"
93,"Alferd Packer: The Musical",1996,4,"Avenging Conscience"
100,"Alien Avengers",1996,4,"Concorde-New Horizons"
135,"Americas Dream",1996,3,"Carrie Productions, Inc."
152,"American Strays",1996,4,"Canned Pictures Inc."
183,"Animal Instincts III",1996,4,"Axis Films International"
189,"Annie O",1996,2,"Showtime Networks Inc."
218,"Arranged Marriage",1996,4,"Maui Heat Productions"
219,"Arrival, The",1996,3,"Live Entertainment"
236,"Associate, The",1996,3,"Buena Vista Pictures"
251,"August",1996,2,"Majestic Films International"
280,"Back to Back",1996,4,"NEO Motion Pictures"
294,"Bad Moon",1996,4,"Morgan Creek Productions"
324,"Basquiat",1996,4,"Eleventh Street Production"
325,"Bastard Out of Carolina",1996,4,"Showtime Networks Inc."
340,"Beautiful Girls",1996,4,"Miramax Films"
344,"Beautiful Thing",1996,4,"World Productions"
345,"Beavis and Butt-head Do America",1996,3,"Geffen Pictures"
346,"Bed of Roses",1996,2,"Juno Pix"
380,"Beyond the Call",1996,4,"Barnstorm Entertainment"
387,"Big Bully",1996,2,"Lee Rich Productions"
390,"Big Fall, The",1996,4,"PM Entertainment Group Inc."
399,"Big Night",1996,4,"Rysher Entertainment"
402,"Big Squeeze, The",1996,4,"Zeta Entertainment Ltd."
418,"Bio-Dome",1996,3,"Motion Picture Corporation of America (MPCA)"
420,"Bird of Prey",1996,4,"B.O.P. Films"
421,"Birdcage, The",1996,4,"Metro-Goldwyn-Mayer (MGM)"
433,"Black Out",1996,4,"Midnight Heat Productions"
435,"Black Rose of Harlem",1996,4,"Concorde-New Horizons"
437,"Black Scorpion II: Aftershock",1996,4,"Concorde-New Horizons"
440,"Black Sheep",1996,3,"Paramount Pictures"
448,"Blackwater Trail",1996,4,"Portman Productions"
453,"Blast",1996,4,"Filmwerks"
468,"Blood Money",1996,4,"Hit Entertainment"
477,"Bloodhounds",1996,4,"Wilshire Court Productions"
480,"Bloodsport 2",1996,4,"FM Entertainment International N.V."
503,"Body of Influence 2",1996,4,"Axis Films International"
507,"Bogus",1996,2,"New Regency Pictures"
514,"Bombshell",1996,4,"Molecular Films"
526,"Bordello of Blood",1996,4,"Universal Pictures"
534,"Boston Kickout",1996,4,"Boston Films"
537,"Bound",1996,4,"Dino De Laurentiis Productions"
542,"Box of Moon Light",1996,4,"JVC Entertainment Inc."
548,"Boys",1996,3,"Interscope Communications"
551,"Boys Next Door, The",1996,2,"Hallmark Hall of Fame Productions"
555,"Brassed Off",1996,4,"Miramax Films"
564,"Breakaway",1996,4,"Century Film Partners Inc."
569,"Breaking the Waves",1996,4,"Eurimages"
587,"Broken Arrow",1996,4,"20th Century Fox"
588,"Broken English",1996,4,"Communicado Productions"
613,"Bugged",1996,3,"RKA Cinema Creations"
615,"Bulletproof",1996,4,"Brillstein-Grey Productions"
621,"Busted",1996,4,"C.F.I. Productions"
628,"Cable Guy, The",1996,3,"Columbia Pictures Corporation"
637,"Calm at Sunset",1996,2,"Hallmark Hall of Fame Productions"
646,"Canterville Ghost, The",1996,2,"Anasazi"
649,"Captains Courageous",1996,2,"Hallmark Entertainment"
664,"Carpool",1996,2,"Monarchy Enterprises B.V."
665,"Carried Away",1996,4,"Cinetel Films"
679,"Caught",1996,4,"Cinehaus"
688,"Centerfold",1996,4,"Cinema Products Video"
693,"Chain Reaction",1996,3,"20th Century Fox"
695,"Chamber, The",1996,4,"Davis Entertainment"
703,"Chapter Perfect",1996,4,"Cinema Visuals Film"
714,"Cherokee Kid, The",1996,3,"Afros & Bellbottoms Productions"
721,"Children of the Corn IV: The Gathering",1996,4,"Dimension Films"
726,"Children of the Revolution",1996,4,"Rev Kids"
754,"City Hall",1996,4,"Castle Rock Entertainment"
1336,"Exit",1996,4,"IRS Media"
772,"Close Up",1996,4,"School of the Visual Arts, New York"
838,"Cosi",1996,4,"Meridian"
811,"Conspiracy of Fear, The",1996,4,"EGM Film International"
844,"Courage Under Fire",1996,4,"Fox 2000 Pictures"
855,"Crackerjack 2",1996,4,"Republic Pictures Corporation"
858,"Craft, The",1996,4,"Columbia Pictures Corporation"
861,"Crash Dive",1996,4,"Cabin Fever Entertainment Inc."
872,"Crime of the Century",1996,3,"Astoria Productions Ltd."
875,"Crimetime",1996,4,"European Media Program"
881,"Critical Choices",1996,4,"Adelson Entertainment"
887,"Crosscut",1996,4,"Pavlic-Raimondi Pictures"
890,"Crossworlds",1996,3,"Trimark Pictures"
891,"Crow: City of Angels, The",1996,4,"Bad Bird Productions"
899,"Crying Child, The",1996,3,"Barry Weitz Films"
903,"Curdled",1996,4,"A Band Apart"
915,"Cyberella: Forbidden Passions",1996,4,"Section Eight Ltd."
923,"D3: The Mighty Ducks",1996,2,"Avnet/Kerner Productions"
950,"Dark Breed",1996,4,"PM Entertainment Group Inc."
955,"Dark Planet",1996,4,"EGM Film International"
957,"Dark Secrets",1996,4,"A-Pix Entertainment Inc."
960,"Darkdrive",1996,4,"AGATE Films"
961,"Darkman III: Die Darkman Die",1996,4,"Renaissance Pictures"
969,"Daylight",1996,3,"Davis Entertainment"
970,"Daytrippers, The",1996,4,"Trick Productions"
971,"Dead Ahead",1996,3,"Wilshire Court Productions"
984,"Dead Innocent",1996,4,"Blackwood Communications, Inc."
996,"Deadly Charades",1996,4,"Mystique Films Inc."
1002,"Deadly Voyage",1996,4,"Home Box Office (HBO)"
1004,"Dear God",1996,2,"Rysher Entertainment"
1036,"Demolition High",1996,4,"Sunset Films International"
1067,"Diabolique",1996,4,"ABC Productions"
1113,"Dog Watch",1996,4,"Langley Productions Inc."
1115,"Dogs: The Rise and Fall of an All-Girl Bookie Joint",1996,4,"Homegrown"
1122,"Dont Be a Menace to South Central While Drinking Your Juice in the Hood",1996,4,"Island Pictures"
1125,"Dont Look Back",1996,4,"Alphaville Films"
1149,"Down Periscope",1996,3,"Film Corporation"
1163,"Dragonheart",1996,3,"Universal Pictures"
1170,"Dreammaster: The Erotic Invader",1996,4,"Section Eight Ltd."
1190,"Dunston Checks In",1996,2,"Joe Wizan/Todd Black"
1193,"Dusting Cliff 7",1996,4,"Silverline Pictures"
1196,"Désiré",1996,4,"Annabel Productions"
1202,"Earth Minus Zero",1996,2,"Lethal Intent Productions"
1213,"Ed",1996,2,"Longview Entertainment"
1214,"Eds Next Move",1996,4,"Bluehawk Films"
1215,"Eddie",1996,3,"Hollywood Pictures"
1240,"Emma",1996,2,"Haft Entertainment"
1249,"Empty Mirror, The",1996,3,"Walden Woods Film Company, Ltd."
1260,"English Patient, The",1996,4,"J&M Entertainment"
1265,"Entertaining Angels: The Dorothy Day Story",1996,3,"Paulist Pictures"
1273,"Eraser",1996,4,"Warner Bros."
1282,"Erotic Confessions: Volume 2",1996,4,"The Ministry of Film, Inc."
1294,"Escape Clause",1996,4,"MGM Television"
1311,"Evening Star, The",1996,3,"Rysher Entertainment"
1317,"Everyone Says I Love You",1996,4,"Buena Vista Pictures"
1323,"Evita",1996,2,"Cinergi Pictures Entertainment"
1337,"Exit in Red",1996,4,"Exit In Red Productions, Inc."
1339,"Exotic House of Wax, The",1996,4,"Surrender Cinema"
1353,"Eye for an Eye",1996,4,"Paramount Pictures"
1370,"Faithful",1996,4,"Miramax Films"
1385,"Family Thing, A",1996,3,"Butcher's Run Films"
1387,"Fan, The",1996,4,"Mandalay Entertainment"
1393,"Fargo",1996,4,"Gramercy Pictures"
1410,"Fear",1996,4,"Imagine Entertainment"
1418,"Feeling Minnesota",1996,4,"Fine Line Features"
1423,"Femalien",1996,4,"Surrender Cinema"
1428,"Feng yue",1996,4,"Tomsen Films"
1458,"First Kid",1996,2,"Caravan Pictures"
1484,"Fly Away Home",1996,2,"Columbia Pictures Corporation"
1523,"Foxfire",1996,4,"Chestnut Hill Productions"
1528,"Frankenstein and Me",1996,2,"France Film"
1539,"Freebird... The Movie",1996,2,"Cabin Fever Entertainment Inc."
1541,"Freeway",1996,4,"August Entertainment"
1553,"Frighteners, The",1996,4,"Universal Pictures"
1556,"From Dusk Till Dawn",1996,4,"A Band Apart"
1560,"Frostbiter: Wrath of the Wendigo",1996,4,"Troma Films"
1569,"Funeral, The",1996,4,"C&P Productions"
1572,"Further Gesture, A",1996,4,"Road Movies Dritte Produktionen"
1584,"Galgameth",1996,2,"Sheen Communications"
1588,"Gang in Blue",1996,4,"Robert Lawrence Productions"
1612,"Get on the Bus",1996,4,"15 Black Men"
1616,"Getting Away with Murder",1996,4,"Price"
1620,"Ghost and the Darkness, The",1996,4,"Constellation Films"
1721,"Guy",1996,4,"KRRWH Inc."
1629,"Girl 6",1996,4,"40 Acres & a Mule Filmworks"
1638,"Girls Town",1996,4,"Boomer Pictures"
1644,"Glimmer Man, The",1996,4,"Seagal/Nasso Productions"
1679,"Gotti",1996,4,"Home Box Office (HBO)"
1682,"Grace of My Heart",1996,4,"Cappa Production"
1689,"Grave, The",1996,4,"Kushner-Locke Company"
1715,"Gullivers Travels",1996,2,"Jim Henson Productions"
1729,"Hak hap",1996,4,"Distant Horizons"
1747,"Happy Gilmore",1996,3,"Universal Pictures"
1755,"Hard Evidence",1996,4,"Wicked Pictures"
1760,"Hard Time",1996,4,"Mystique Films Inc."
1763,"Harriet the Spy",1996,2,"Nickelodeon Movies"
1782,"Head of the Family",1996,4,"Full Moon Entertainment"
1795,"Heavens Prisoners",1996,4,"New Line Cinema"
1805,"Hellraiser: Bloodline",1996,4,"Dimension Films"
1824,"Hidden in America",1996,3,"Citadel Entertainment"
1833,"High School High",1996,3,"TriStar Pictures"
1845,"Hindsight",1996,4,"Red Ball Productions"
1853,"Hit Me",1996,4,"Slough Pond"
1860,"Hollow Reed",1996,4,"Eurimages"
1899,"Hotel de Love",1996,4,"Pratt Films"
1928,"Human Bomb",1996,3,"Griffin"
1932,"Humanoids from the Deep",1996,4,"Concorde-New Horizons"
1934,"Hungry for You",1996,4,"Mystique Films Inc."
1955,"I Love You, I Love You Not",1996,3,"Chrysalis Films International"
1959,"I Shot Andy Warhol",1996,4,"Arena"
1968,"Im Not Rappaport",1996,3,"GreeneStreet Films Inc."
1982,"If These Walls Could Talk",1996,4,"Home Box Office (HBO)"
1989,"Illtown",1996,4,"The Shooting Gallery"
2024,"Independence Day",1996,3,"20th Century Fox"
2027,"Indian Summer",1996,4,"Martin Pope Productions"
2034,"Infinity",1996,2,"Neo Productions"
2038,"Inhumanoid",1996,4,"Concorde-New Horizons"
2042,"Innocent Sleep, The",1996,4,"Timedial Films"
2046,"Inside",1996,4,"Logo Entertainment"
2058,"Intimate Relations",1996,4,"Boxer Films"
2069,"Invader",1996,4,"Alterian Studios"
2080,"Island of Dr. Moreau, The",1996,3,"New Line Cinema"
2083,"It Came from Outer Space II",1996,3,"Duchowny Dow Films"
2086,"Its My Party",1996,4,"Metro-Goldwyn-Mayer (MGM)"
2090,"Jack",1996,3,"American Zoetrope"
2103,"Jaded",1996,4,"City Block Productions Inc."
2109,"James and the Giant Peach",1996,2,"Allied Filmmakers"
2122,"Jerry Maguire",1996,4,"Gracie Films"
2123,"Jerusalem",1996,3,"Det Danske Filminstitut"
2129,"Jimi",1996,4,"Heaven's Gates Inc."
2133,"Jing cha gu shi IV: Jian dan ren wu",1996,3,"New Line Cinema"
2135,"Jingle All the Way",1996,2,"1492 Pictures"
2143,"Joes Apartment",1996,3,"Geffen Pictures"
2149,"Johns",1996,4,"Bandeira Entertainment"
2155,"Josh Kirby... Time Warrior: Chapter 6, Last Battle for the Universe",1996,2,"Full Moon Entertainment"
2161,"Joyride",1996,4,"Trillion Entertainment"
2165,"Jude",1996,4,"PolyGram Filmed Entertainment"
2166,"Judge and Jury",1996,4,"EGM Film International"
2178,"Juror, The",1996,4,"Columbia Pictures Corporation"
2182,"Just Like Dad",1996,2,"Leucadia Film Corporation"
